category,subcategory,genericname,name,brand,price,mrp,imgURL,rating,country,sellerName,quantity,sellerUsername
Fashion,Men Shoes,Shoe,CALIFORNIA Running Shoes For Men  (Navy),CAMPUS,963,"1,899",https://rukminim1.flixcart.com/image/714/857/kekadu80-0/shoe/c/x/y/5g-736-8-campus-navy-wht-sky-original-imafv7drcrty8dda.jpeg?q=50,4.1,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"wndr-11 sports shoes for men | Latest Stylish Casual sport shoes for men |running shoes for boys | Lace up Lightweight white shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (White)",ASIAN,398,699,https://rukminim1.flixcart.com/image/714/857/kddf6a80pkrrdj/shoe/y/r/1/11-wonder-11-asian-original-imaex3gaw2rn6pae.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Hattrick-21 Running Shoes For Men  (Grey, Orange)",ASIAN,598,"1,249",https://rukminim1.flixcart.com/image/714/857/kvr01ow0/shoe/h/d/s/7-hattrick-21cdarkgryorng-asian-grey-orange-original-imag8kshxszeutzf.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,MIKE PRO Running Shoes For Men  (Blue),CAMPUS,947,"1,649",https://rukminim1.flixcart.com/image/714/857/kwnv6a80/shoe/m/9/b/8-5g-827-8-campus-mod-blu-wht-original-imag9abhzfh2brdm.jpeg?q=50,4.1,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Easywalk-08 Running shoes for boys |sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight white shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (White, White)",ASIAN,598,999,https://rukminim1.flixcart.com/image/714/857/k2qh5zk0/shoe/c/t/n/easywalk-08cwht-10-asian-white-original-imafmfy7zbnkazcp.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Oxygen-01 white Running shoes dual capsule technology for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (White)",ASIAN,998,"1,999",https://rukminim1.flixcart.com/image/714/857/kxkqavk0/shoe/i/i/2/9-oxygen-01cwhite-asian-white-original-imag9zzczhtzt8jb.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Worldcup-03 Running shoes for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Black, Maroon)",ASIAN,899,"1,999",https://rukminim1.flixcart.com/image/714/857/kqjtd3k0/shoe/o/r/r/6-worldcup-03cblkmrn-6-asian-black-maroon-original-imag4jhr6uvtjsbe.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"wndr-13 sports shoes for men | Latest Stylish Casual sport shoes for men |running shoes for boys | Lace up Lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Red, Black)",ASIAN,398,699,https://rukminim1.flixcart.com/image/714/857/jy1v7gw0/shoe/x/z/j/wndr-13cblkrd-12-asian-black-red-original-imaenr72ttddwgwh.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Oxygen Running Shoes For Men  (White, Blue)",AIRDRON,344,999,https://rukminim1.flixcart.com/image/714/857/kjabs7k0-0/shoe/r/u/c/oxygen-5-airdron-white-light-blue-original-imafywywvfdth6sz.jpeg?q=50,4,India,BIOFLO,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,RODEO PRO Running Shoes For Men  (Blue),CAMPUS,809,"1,299",https://rukminim1.flixcart.com/image/714/857/k2jbyq80pkrrdj/shoe/y/y/s/6-cg-237-capmus-original-imafjytmjbnsp6mh.jpeg?q=50,4.3,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,Future-01 running shoes For Men  (Grey),ASIAN,386,649,https://rukminim1.flixcart.com/image/714/857/jv2p6kw0/shoe/r/b/z/future-01clgrydgry-prime01cnblorng-6-asian-multicolor-original-imaeeb6txcwefcth.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Creta-12 sports shoes for men | Latest Stylish Casual sport shoes for men | running shoes for boys | Lace up Lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Blue, Orange)",ASIAN,598,"1,299",https://rukminim1.flixcart.com/image/714/857/kfbfr0w0pkrrdj-0/shoe/c/i/p/10-rider-12cnavyred-asian-original-imafvyjsatngmukp.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Bersache Sports Running, Loafers, Sneakers Shoes for Men ORIWFSH-1657 Running Shoes For Men  (Grey)",BERSACHE,180,499,https://rukminim1.flixcart.com/image/714/857/kfeamq80-0/shoe/i/z/i/combo-o-1660-1657-6-earton-multicolor-original-imafvv99kg24rxgy.jpeg?q=50,3.6,India,ORICUMFOOTWEAR,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,Running Shoes For Men  (Grey),aadi,250,999,https://rukminim1.flixcart.com/image/714/857/k5ihzm80/shoe/7/7/d/53-6-alk-beton-grey-original-imafgbr8reca3yxe.jpeg?q=50,3.7,India,OMTRADERSBYAADISHOES,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Asian Hattrick-21 sports shoes for men | Latest Stylish Casual sneakers for men | running shoes for boys | Lace up lightweight grey shoes for running, walking, gym, trekking, hiking & party Training & Gym Shoes For Men  (Grey, Green)",ASIAN,599,"1,249",https://rukminim1.flixcart.com/image/714/857/ks7tuvk0/shoe/9/t/9/10-hattrick-17clgrypgrn-asian-grey-original-imag5u463y5hfrbg.jpeg?q=50,4,India,MFCRETAIL,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,Running Shoes For Men  (Black),aadi,339,"1,999",https://rukminim1.flixcart.com/image/714/857/klqx30w0/shoe/a/p/k/8-mrj1621-8-aadi-z-black-original-imagys7dt9x4xxbp.jpeg?q=50,4,India,SUSON,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Bouncer-01 Running shoes for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight turquoise shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Grey, Green)",ASIAN,399,999,https://rukminim1.flixcart.com/image/714/857/klphn680/shoe/p/b/p/10-bouncer-01cgryfirozi-asian-grey-green-original-imagyrtzpgwxyhb9.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Superwalk-08 Navy Slipon Sports,Walking,Casual, Running Shoes For Men  (Navy, Blue)",ASIAN,649,"1,499",https://rukminim1.flixcart.com/image/714/857/kzblocw0/shoe/s/u/f/10-superwalk-08cnavy-asian-navy-original-imagbda5hgwvybrq.jpeg?q=50,4.2,India,MFCRETAIL,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,Running Shoes For Men  (Multicolor),TR,379,"1,999",https://rukminim1.flixcart.com/image/714/857/kkcwo7k0/shoe/z/6/n/9-86-9-tr-multicolor-original-imafzq3neugf4dfs.jpeg?q=50,4,India,SbRetailIndia,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"New Design Lightweight Stylish and Tredy Sports Running Shoes For Men Running Shoes For Men  (Blue, Orange)",BIRDE,223,999,https://rukminim1.flixcart.com/image/714/857/kuof5ow0/shoe/o/l/y/9-brd-574-9-birde-blue-original-imag7qrtesapbenb.jpeg?q=50,3.7,India,Auvio,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Plasma-05 Grey Sports,Walking,Casual, Running Shoes For Men  (Grey, Grey)",ASIAN,498,"1,249",https://rukminim1.flixcart.com/image/714/857/kyvvtzk0/shoe/m/r/v/-original-imagbyznwsdmp7ez.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,Running Shoes For Men  (Black),aadi,223,999,https://rukminim1.flixcart.com/image/714/857/kbtp0280/shoe/c/k/k/gm1251-43-good-minar-black-original-imaft34ej4zx2z63.jpeg?q=50,3.8,India,PrideShoes,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Running Sports Shoes,Lace-Up,PVC For Men (1566) Running Shoes For Men  (Grey)",Earton,181,499,https://rukminim1.flixcart.com/image/714/857/k55n0y80/shoe/g/9/f/orifwsh-1566-6-oricum-grey-original-imafmu55gxcc8dkx.jpeg?q=50,3.6,India,BERSACHE,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Plasma-05 Grey Sports,Walking,Casual, Running Shoes For Men  (Grey, Grey)",ASIAN,498,"1,249",https://rukminim1.flixcart.com/image/714/857/kyvvtzk0/shoe/m/r/v/-original-imagbyznwsdmp7ez.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,Running Shoes For Men  (Black),aadi,223,999,https://rukminim1.flixcart.com/image/714/857/kbtp0280/shoe/c/k/k/gm1251-43-good-minar-black-original-imaft34ej4zx2z63.jpeg?q=50,3.8,India,PrideShoes,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,Running Shoes For Men  (Grey),aadi,399,999,https://rukminim1.flixcart.com/image/714/857/k5vcya80/shoe/g/d/n/mrj1368-42-aadi-grey-original-imafz9xmyhrhgfnd.jpeg?q=50,4,India,Dadwanis Footwear,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,Running Shoes For Men  (Black),HOTSTYLE,172,499,https://rukminim1.flixcart.com/image/714/857/kq6yefk0/shoe/p/s/r/10-fashion-star-black-165-beige-10-hotstyle-beige-black-original-imag4992vm7yfvfq.jpeg?q=50,3.8,India,HotstyleProducts,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Men 9324 Latest Collection Stylish Sports Sneakers Running Shoes Running Shoes For Men  (Orange, Black)",World Wear Footwear,174,998,https://rukminim1.flixcart.com/image/714/857/kk5rgy80/shoe/i/m/h/8-9324-8-world-wear-footwear-orange-original-imafzkgqzpzgcnhm.jpeg?q=50,3.7,India,FOOTWEARONLINE,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Bersache Sports Running, Loafers, Sneakers Shoes for Men ORIWFSH-1657 Running Shoes For Men  (Grey)",BERSACHE,180,499,https://rukminim1.flixcart.com/image/714/857/kfeamq80-0/shoe/i/z/i/combo-o-1660-1657-6-earton-multicolor-original-imafvv99kg24rxgy.jpeg?q=50,3.6,India,ORICUMFOOTWEAR,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Easywalk-08 Running shoes for boys |sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Black, Black)",ASIAN,598,999,https://rukminim1.flixcart.com/image/714/857/k3khevk0/shoe/u/s/m/easywalk-08cblk-6-asian-black-original-imafmz8ghwxte6q4.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Oxygen Running Shoes For Men  (Navy, Red)",AIRDRON,344,999,https://rukminim1.flixcart.com/image/714/857/kjabs7k0-0/shoe/h/l/k/oxygen-9-airdron-navy-red-original-imafywywvhrvagjy.jpeg?q=50,4,India,BIOFLO,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"wndr-13 sports shoes for men | Latest Stylish Casual sport shoes for men |running shoes for boys | Lace up Lightweight white shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (White, Blue)",ASIAN,398,699,https://rukminim1.flixcart.com/image/714/857/ju4em4w0/shoe/c/2/w/wonder-13-11-asian-white-original-imaeprfg8g64ajzb.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"CARMEN Running Shoes For Men  (Navy, Black)",FILA,885,"2,099",https://rukminim1.flixcart.com/image/714/857/jn0msnk0/shoe/a/v/s/11006410-fw-18-9-fila-nvy-blk-original-imaf9s6pnhjb5bgu.jpeg?q=50,4.2,India,HiveCollection,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,ROYCE-2 Running Shoes For Men  (Red),CAMPUS,844,"1,049",https://rukminim1.flixcart.com/image/714/857/ky90scw0/shoe/d/p/f/9-cg-248-9-campus-wine-blk-original-imagagjk7mmqtzgx.jpeg?q=50,4.2,India,Campusactivewear,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,Popcorn-02 white Sport Shoes with Beads Technology Sole Running Shoes For Men  (White),ASIAN,899,"1,999",https://rukminim1.flixcart.com/image/714/857/kyoqmq80/shoe/v/f/b/10-popcorn-02cwhite-asian-white-original-imagav93yspgtwvx.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Waterproof-03 sports shoes for men | Latest Stylish Casual sport shoes for men | running shoes for boys | Lace up Waterproof blue shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Navy, Red)",ASIAN,498,999,https://rukminim1.flixcart.com/image/714/857/kgb5rbk0-0/shoe/k/c/p/waterproof-03cnavyred-10-asian-navy-original-imafwkw2chm2r8et.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Delta-20 Slateblue Sports,Casual,Walking,Gym, Running Shoes For Men  (Blue)",ASIAN,599,"1,299",https://rukminim1.flixcart.com/image/714/857/l186t8w0/shoe/k/5/8/9-delta-20cslateblu-asian-slate-blue-original-imagcu8ema6wwrrg.jpeg?q=50,4.2,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Wndr,Cosko-13 Full Black Boys School Shoes,Running Shoes,Walking Shoes,Sports Shoes,Gym Shoes Running Shoes For Men  (Black)",ASIAN,499,999,https://rukminim1.flixcart.com/image/714/857/k01b8280/shoe/g/3/r/11cblkred-cosco13cfullblk-6-asian-multicolor-original-imafgc4uedpxhvg8.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,Running Shoes For Men  (Red),K- FOOTLANCE,349,999,https://rukminim1.flixcart.com/image/714/857/kr6oeq80/shoe/n/y/y/8-kc043-red-k-footlance-red-original-imag5ffhyh5ufguh.jpeg?q=50,3.7,India,KFOOTLANCE,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,HURRICANE Running Shoes For Men  (Blue),CAMPUS,619,"1,299",https://rukminim1.flixcart.com/image/714/857/ksuowi80/shoe/l/x/w/9-6g-842-campus-bt-grn-blk-original-imag6bndygzabwwt.jpeg?q=50,4.3,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,RODEO PRO Running Shoes For Men  (Blue),CAMPUS,809,"1,299",https://rukminim1.flixcart.com/image/714/857/k2jbyq80pkrrdj/shoe/y/y/s/6-cg-237-capmus-original-imafjytmjbnsp6mh.jpeg?q=50,4.3,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Captain-13 Running shoes for boys | sports shoes for men | Latest Stylish Casual sneakers for men | Lace up lightweight black shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Black)",ASIAN,473,999,https://rukminim1.flixcart.com/image/714/857/k7z3afk0/shoe/h/f/j/captain-13cblk-8-asian-multicolor-original-imafq3dynxddxq5v.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,BENNETT Running Shoes For Men  (Grey),CAMPUS,"1,187","2,299",https://rukminim1.flixcart.com/image/714/857/kwqq1zk0/shoe/s/v/l/10-6g-847-campus-l-gry-red-original-imag9cgcw6xyh2t2.jpeg?q=50,3.8,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,SOCKS Running Shoes For Men  (Black),density,320,999,https://rukminim1.flixcart.com/image/714/857/kd69z0w0/shoe/b/2/c/socks-04-black-density-black-original-imafu4wwzspkzzgf.jpeg?q=50,4.1,India,Density,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Asian Hattrick-21 sports shoes for men | Latest Stylish Casual sneakers for men | running shoes for boys | Lace up lightweight grey shoes for running, walking, gym, trekking, hiking & party Training & Gym Shoes For Men  (Grey, Green)",ASIAN,598,"1,249",https://rukminim1.flixcart.com/image/714/857/ks7tuvk0/shoe/9/t/9/10-hattrick-17clgrypgrn-asian-grey-original-imag5u463y5hfrbg.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,CRYSTA Running Shoes For Men  (Blue),CAMPUS,634,"1,049",https://rukminim1.flixcart.com/image/714/857/kqv8vww0/shoe/8/m/x/6-cg-284-6-campus-blu-red-original-imag4sf7gmbj5z3a.jpeg?q=50,4.2,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,Running Shoes For Men  (Grey),ASIAN,449,999,https://rukminim1.flixcart.com/image/714/857/kt0enww0/shoe/c/c/5/10-bouncer-01clgrydgry-10-asian-light-grey-original-imag6gfn3kcxqkeg.jpeg?q=50,4,India,MFCRETAIL,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Running Sports Shoes,Lace-Up,PVC For Men (1566) Running Shoes For Men  (Grey)",Earton,181,499,https://rukminim1.flixcart.com/image/714/857/k55n0y80/shoe/g/9/f/orifwsh-1566-6-oricum-grey-original-imafmu55gxcc8dkx.jpeg?q=50,3.6,India,BERSACHE,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,Running Shoes For Men  (Multicolor),TR,379,"1,999",https://rukminim1.flixcart.com/image/714/857/kkcwo7k0/shoe/z/6/n/9-86-9-tr-multicolor-original-imafzq3neugf4dfs.jpeg?q=50,4,India,SbRetailIndia,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,IGNITE PRO Running Shoes For Men  (Grey),CAMPUS,515,"1,099",https://rukminim1.flixcart.com/image/714/857/krp94sw0/shoe/g/h/u/10-cg-287-campus-gry-org-original-imag5fz9ag4xgzzg.jpeg?q=50,4.2,India,RetailNet,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,GEL-Quantum 90 Running Shoes For Men  (White),asics,"3,539","6,499",https://rukminim1.flixcart.com/image/714/857/kr2e3680/shoe/e/n/r/7-1201a064-103-asics-white-monaco-blue-original-imag4x9rvxv78a7u.jpeg?q=50,,India,DIIATBonline,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,CAMRO-397 Hiking & Trekking Shoes For Men  (Brown),Earton,277,499,https://rukminim1.flixcart.com/image/714/857/kzrbiq80/shoe/g/k/f/8-ori-brown-397-8-earton-brown-original-imagbp4gxyqngmxw.jpeg?q=50,3.6,India,BERSACHE,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Bersache Sports Running, Loafers, Sneakers Shoes for Men ORIWFSH-1657 Running Shoes For Men  (Grey)",BERSACHE,180,499,https://rukminim1.flixcart.com/image/714/857/kfeamq80-0/shoe/i/z/i/combo-o-1660-1657-6-earton-multicolor-original-imafvv99kg24rxgy.jpeg?q=50,3.6,India,ORICUMFOOTWEAR,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Missile-01 Running Shoes For Men  (Grey, Orange)",ASIAN,"1,198","1,999",https://rukminim1.flixcart.com/image/714/857/kzygpzk0/shoe/n/e/i/7-missile-01cgryorng-asian-orange-original-imagbuwrjksadghg.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Asian Velocity-01 sports shoes for men | Latest Stylish Casual sport shoes for men |running shoes for boys | Lace up Lightweight grey shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Grey, Green)",ASIAN,498,999,https://rukminim1.flixcart.com/image/714/857/ktg4ia80/shoe/t/b/a/9-velocity-01cgryfrz-asian-grey-original-imag6sjsjdh8agfh.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Innova-01 White Sports,Walking,Training, Running Shoes For Men  (White)",ASIAN,899,"1,999",https://rukminim1.flixcart.com/image/714/857/kyxb9u80/shoe/5/v/8/8-innova-01cwht-8-asian-white-original-imagbfzmrmmvkqhv.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,CAMRO-397 Hiking & Trekking Shoes For Men  (Brown),Earton,277,499,https://rukminim1.flixcart.com/image/714/857/kzrbiq80/shoe/g/k/f/8-ori-brown-397-8-earton-brown-original-imagbp4gxyqngmxw.jpeg?q=50,3.6,India,BERSACHE,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Asian Velocity-01 sports shoes for men | Latest Stylish Casual sport shoes for men |running shoes for boys | Lace up Lightweight grey shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Grey, Green)",ASIAN,498,999,https://rukminim1.flixcart.com/image/714/857/ktg4ia80/shoe/t/b/a/9-velocity-01cgryfrz-asian-grey-original-imag6sjsjdh8agfh.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Plasma-05 casual shoes for men | Latest Stylish Casual sneakers for men | running shoes for boys | Lace up lightweight orange shoes for running, walking, gym, trekking, hiking & party Running Shoes For Men  (Grey, Orange)",ASIAN,498,"1,249",https://rukminim1.flixcart.com/image/714/857/kyvvtzk0/shoe/r/n/t/-original-imagbyzfggr7zvp5.jpeg?q=50,3.9,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,Running Shoes For Men  (Black),HOTSTYLE,172,499,https://rukminim1.flixcart.com/image/714/857/kq6yefk0/shoe/p/s/r/10-fashion-star-black-165-beige-10-hotstyle-beige-black-original-imag4992vm7yfvfq.jpeg?q=50,3.8,India,HotstyleProducts,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Cosko Sports Shoes,Running Shoes,Walking Shoes,Training Shoes, Running Shoes Running Shoes For Men  (White, Blue)",ASIAN,498,999,https://rukminim1.flixcart.com/image/714/857/kku1yfk0/shoe/x/h/f/7-cosco-n-cwhtblue-7-asian-white-original-imafaqefjvj5xgpf.jpeg?q=50,4.1,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,Running Shoes For Men  (Green),aadi,298,999,https://rukminim1.flixcart.com/image/714/857/k5vcya80/shoe/z/e/e/mrj1367-40-aadi-green-original-imafz9xmpdrerttk.jpeg?q=50,4,India,HastyToes,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,ROYCE-2 Running Shoes For Men  (Blue),CAMPUS,844,"1,049",https://rukminim1.flixcart.com/image/714/857/ky90scw0/shoe/x/l/o/10-cg-248-10-campus-blu-org-original-imagagdebxsnbw5t.jpeg?q=50,4.2,India,Campusactivewear,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Oxygen Running Shoes For Men  (White, Navy)",AIRDRON,344,999,https://rukminim1.flixcart.com/image/714/857/kjabs7k0-0/shoe/f/n/2/oxygen-4-airdron-white-navy-original-imafywywmhjcsyhy.jpeg?q=50,4,India,BIOFLO,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,Running Shoes For Men  (Orange),aadi,299,999,https://rukminim1.flixcart.com/image/714/857/k4x2du80/shoe/g/2/x/mrj1339-7-aadi-orange-original-imafnq6yvrjae5su.jpeg?q=50,4.1,India,KARNIK SALES,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Waterproof-13 Gray Sports,Casual,Walking,Gym,Training, Running Shoes For Men  (Grey)",ASIAN,549,"1,299",https://rukminim1.flixcart.com/image/714/857/kxm5qq80/shoe/m/p/m/8-waterproof-13clgrydgry-asian-grey-original-imagaf8dupdjuuvu.jpeg?q=50,4,India,Asianshoe,50,retailnet@gmail.com
Fashion,Men Shoes,Shoe,"Durable Performance Cricket Shoes with Dual Closure, Laces and Strap Cricket Shoes For Men  (White, Blue)",ASE,799,"2,250",https://rukminim1.flixcart.com/image/714/857/ku8pbbk0/shoe/i/m/q/10-crt009-ase-blue-original-imag7ew5ggrbmtdn.jpeg?q=50,4.1,India,KVHTRADINGCOMPANY,50,retailnet@gmail.com
